Product,Date,SalePrice
18433,2002-05-07,377.9
21845,2002-05-07,427.75
24167,2002-05-07,60.24
655,2002-05-08,80.12
5570,2002-05-08,147.75
7452,2002-05-08,198.98
9724,2002-05-08,264.92
10156,2002-05-08,367.65
11756,2002-05-08,265.56
12856,2002-05-08,108.95
13783,2002-05-08,121.18
16102,2002-05-08,254.4
16123,2002-05-08,155.67
16874,2002-05-08,240.23
23088,2002-05-08,128.96
1070,2002-05-09,187.1
1936,2002-05-09,76.36
2974,2002-05-09,121.68
5886,2002-05-09,106.98
5920,2002-05-09,28.78
8050,2002-05-09,233.22
9759,2002-05-09,482.25
10845,2002-05-09,419.63
13782,2002-05-09,89.88
15043,2002-05-09,476.75
15442,2002-05-09,37.9
19002,2002-05-09,277.79
19677,2002-05-09,44.95
20473,2002-05-09,17.71
20822,2002-05-09,211.76
206,2002-05-10,301.94
442,2002-05-10,19.33
883,2002-05-10,285.28
4108,2002-05-10,240.73
5902,2002-05-10,470.66
8423,2002-05-10,135.51
9589,2002-05-10,158.13
10336,2002-05-10,112.68
14377,2002-05-10,276.6
18374,2002-05-10,15.47
19268,2002-05-10,10.77
19977,2002-05-10,107.86
22933,2002-05-10,221.61
23923,2002-05-10,301.4
1984,2002-05-11,78.35
5085,2002-05-11,380.03
7983,2002-05-11,111.93
8887,2002-05-11,12.78
9511,2002-05-11,79.36
11669,2002-05-11,238.79
15728,2002-05-11,156.1
17332,2002-05-11,96.09
18821,2002-05-11,111.57
18851,2002-05-11,218.11
23073,2002-05-11,220.72
2616,2002-05-12,102.99
4099,2002-05-12,259.56
4798,2002-05-12,98
5880,2002-05-12,118.13
5962,2002-05-12,339.96
8511,2002-05-12,147.57
8736,2002-05-12,37.34
9087,2002-05-12,163.23
11035,2002-05-12,11.43
13129,2002-05-12,96.94
17377,2002-05-12,89.9
22485,2002-05-12,400.08
23882,2002-05-12,126.15
425,2002-05-13,91.52
907,2002-05-13,311.46
1350,2002-05-13,97.04
6793,2002-05-13,228.9
6965,2002-05-13,15.81
8321,2002-05-13,48.13
9780,2002-05-13,144.63
10266,2002-05-13,117.32
15691,2002-05-13,112.03
16148,2002-05-13,145.08
18524,2002-05-13,109.84
19829,2002-05-13,239.86
20039,2002-05-13,163.73
20901,2002-05-13,169.81
22803,2002-05-13,389.62
23664,2002-05-13,108.53
23769,2002-05-13,34.37
24260,2002-05-13,189.71
165,2002-05-14,133.04
4468,2002-05-14,75.33
5069,2002-05-14,147.39
5702,2002-05-14,197.14
6628,2002-05-14,5.79
7308,2002-05-14,367.34
8021,2002-05-14,5.58
15150,2002-05-14,49.52
18997,2002-05-14,56.85
19746,2002-05-14,1.41
25253,2002-05-14,3920.77
2705,2002-05-15,220.37
3014,2002-05-15,3.65
3022,2002-05-15,91.26
4495,2002-05-15,180.65
5601,2002-05-15,241.41
9261,2002-05-15,109.85
9824,2002-05-15,30.41
12143,2002-05-15,325.23
16587,2002-05-15,257.7
16681,2002-05-15,239.15
20487,2002-05-15,8.17
24787,2002-05-15,167.81
24924,2002-05-15,106.2
731,2002-05-16,135.57
1210,2002-05-16,99.74
2645,2002-05-16,192.73
5150,2002-05-16,188.02
8348,2002-05-16,154.11
8541,2002-05-16,123.06
11635,2002-05-16,410.57
14784,2002-05-16,105.39
16320,2002-05-16,351.61
17383,2002-05-16,374.73
18292,2002-05-16,198.44
19989,2002-05-16,45.36
20064,2002-05-16,286.23
23894,2002-05-16,364.37
24403,2002-05-16,174.88
25032,2002-05-16,921.69
134,2002-05-17,13.59
1994,2002-05-17,213.7
2740,2002-05-17,268.95
3762,2002-05-17,217.36
4641,2002-05-17,241.84
7730,2002-05-17,46.46
8675,2002-05-17,32.54
9047,2002-05-17,50.54
10207,2002-05-17,82.44
14118,2002-05-17,122.98
17241,2002-05-17,90.86
18229,2002-05-17,93.29
23579,2002-05-17,7.86
366,2002-05-18,440.68
1815,2002-05-18,100.56
4923,2002-05-18,71.81
5354,2002-05-18,18.78
8970,2002-05-18,60.33
9453,2002-05-18,106.99
10644,2002-05-18,199.85
12020,2002-05-18,72.13
14700,2002-05-18,95.56
18255,2002-05-18,138.95
19083,2002-05-18,259.12
22533,2002-05-18,44.22
1428,2002-05-19,38.35
2089,2002-05-19,26.91
3970,2002-05-19,245.63
4107,2002-05-19,97.3
5114,2002-05-19,184.93
5611,2002-05-19,176.67
8993,2002-05-19,36.08
9079,2002-05-19,313.06
10732,2002-05-19,28.03
18990,2002-05-19,195.59
25236,2002-05-19,6955.66
1214,2002-05-20,276.38
5246,2002-05-20,145.43
8024,2002-05-20,279.03
8757,2002-05-20,56.37
10561,2002-05-20,50.94
14146,2002-05-20,152.72
16889,2002-05-20,186.6
17278,2002-05-20,442.06
20376,2002-05-20,106.56
20546,2002-05-20,174.45
21702,2002-05-20,160.79
24161,2002-05-20,5.16
750,2002-05-21,20.84
1259,2002-05-21,442.6
2104,2002-05-21,63.22
3847,2002-05-21,307.45
5419,2002-05-21,138.21
6254,2002-05-21,212.35
9751,2002-05-21,277.55
10440,2002-05-21,61.14
13892,2002-05-21,179.4
17845,2002-05-21,427.58
19465,2002-05-21,113.91
23080,2002-05-21,288.6
855,2002-05-22,61.45
1040,2002-05-22,151.48
2801,2002-05-22,242.08
3104,2002-05-22,84.13
4817,2002-05-22,289.55
8000,2002-05-22,199.47
10171,2002-05-22,9.66
14632,2002-05-22,63.62
15530,2002-05-22,44.31
19545,2002-05-22,84.79
511,2002-05-23,326.05
959,2002-05-23,310.13
3911,2002-05-23,295.76
5278,2002-05-23,82.5
6608,2002-05-23,4.03
9950,2002-05-23,269.39
12897,2002-05-23,85.9
14738,2002-05-23,46.24
15860,2002-05-23,204.59
16072,2002-05-23,49.44
16371,2002-05-23,128.49
16508,2002-05-23,131.66
17581,2002-05-23,38.01
20059,2002-05-23,219.61
20252,2002-05-23,356.2
22327,2002-05-23,198.08
23698,2002-05-23,284.86
2372,2002-05-24,23.49
3279,2002-05-24,57.96
3405,2002-05-24,255.35
4232,2002-05-24,146.4
4686,2002-05-24,355.47
5700,2002-05-24,245.9
6549,2002-05-24,246.81
7805,2002-05-24,130.35
9296,2002-05-24,219.84
11658,2002-05-24,350.77
11893,2002-05-24,485.03
12547,2002-05-24,281.22
13393,2002-05-24,208.04
14826,2002-05-24,52.3
19068,2002-05-24,6.46
21096,2002-05-24,3.17
21982,2002-05-24,151.54
22450,2002-05-24,17.65
23671,2002-05-24,17.92
397,2002-05-25,256.53
1045,2002-05-25,328.93
4392,2002-05-25,255.65
4643,2002-05-25,311.44
6477,2002-05-25,110.12
7020,2002-05-25,231.52
9698,2002-05-25,116.33
21305,2002-05-25,405.14
22434,2002-05-25,234.92
23409,2002-05-25,201.27
24006,2002-05-25,34.51
627,2002-05-26,150.71
1797,2002-05-26,130.7
3145,2002-05-26,13.62
5100,2002-05-26,117.45
6233,2002-05-26,358.88
9359,2002-05-26,80.96
14480,2002-05-26,152.87
16534,2002-05-26,448.84
17660,2002-05-26,48.39
18852,2002-05-26,294.66
20813,2002-05-26,149.36
23692,2002-05-26,128.16
24465,2002-05-26,12.01
662,2002-05-27,319.2
5464,2002-05-27,190.15
10436,2002-05-27,117.78
11872,2002-05-27,271.23
16516,2002-05-27,179.34
20001,2002-05-27,180.37
24474,2002-05-27,45.72
1345,2002-05-28,229.8
2360,2002-05-28,68.86
8125,2002-05-28,13.97
10026,2002-05-28,276.71
13245,2002-05-28,32.35
14481,2002-05-28,75.18
21230,2002-05-28,391.94
23679,2002-05-28,152.92
1028,2002-05-29,254.5
5231,2002-05-29,494.51
5793,2002-05-29,139.7
6087,2002-05-29,30.08
6516,2002-05-29,142.21
6802,2002-05-29,181.51
10612,2002-05-29,310.24
11981,2002-05-29,74.99
12145,2002-05-29,80.21
12222,2002-05-29,58.74
14207,2002-05-29,152.8
15214,2002-05-29,21.69
16818,2002-05-29,87.2
17111,2002-05-29,85.82
20115,2002-05-29,16.96
20484,2002-05-29,84.6
21093,2002-05-29,106.78
21724,2002-05-29,144.69
25240,2002-05-29,2514.47
479,2002-05-30,166.01
4742,2002-05-30,36.87
5820,2002-05-30,251.76
7720,2002-05-30,201.76
9694,2002-05-30,138.49
9866,2002-05-30,106.78
10335,2002-05-30,154.85
10759,2002-05-30,147.02
12145,2002-05-30,145.48
15663,2002-05-30,53.69
16415,2002-05-30,200.97
23799,2002-05-30,247.46
1017,2002-05-31,298.37
4853,2002-05-31,100.47
4912,2002-05-31,89.82
5853,2002-05-31,163.51
6203,2002-05-31,469.19
7512,2002-05-31,235.37
8919,2002-05-31,287.6
10375,2002-05-31,423.48
10971,2002-05-31,113.84
12659,2002-05-31,309.7
16919,2002-05-31,60.78
18237,2002-05-31,469.95
23462,2002-05-31,229.41
23534,2002-05-31,423.08
494,2002-06-01,84.55
5061,2002-06-01,274.05
5449,2002-06-01,145.7
8904,2002-06-01,8.14
9071,2002-06-01,94.97
11500,2002-06-01,324.55
11803,2002-06-01,124.31
15528,2002-06-01,55.64
19516,2002-06-01,17.89
22647,2002-06-01,16.9
23329,2002-06-01,204.47
24497,2002-06-01,20.45
210,2002-06-02,238.9
2089,2002-06-02,28.79
6755,2002-06-02,10.62
7738,2002-06-02,74.4
12088,2002-06-02,163.19
12402,2002-06-02,208.39
12712,2002-06-02,117.68
15920,2002-06-02,370.25
16161,2002-06-02,97.44
22497,2002-06-02,180.48
24067,2002-06-02,42.64
17,2002-06-03,414.42
189,2002-06-03,186.31
2989,2002-06-03,398.35
3996,2002-06-03,179.25
8806,2002-06-03,75.09
12848,2002-06-03,35.82
18638,2002-06-03,307.29
21565,2002-06-03,169.81
23981,2002-06-03,55.02
24592,2002-06-03,146.9
427,2002-06-04,92.47
1231,2002-06-04,236.39
4770,2002-06-04,22
6234,2002-06-04,67.93
8696,2002-06-04,252.88
9010,2002-06-04,255.77
11925,2002-06-04,415.68
17229,2002-06-04,273.85
18345,2002-06-04,110.47
19073,2002-06-04,301.06
19919,2002-06-04,37.36
23714,2002-06-04,163.31
191,2002-06-05,353.06
263,2002-06-05,297.62
2020,2002-06-05,242.08
4924,2002-06-05,364.39
5027,2002-06-05,184.06
5467,2002-06-05,12.12
6356,2002-06-05,112.68
6518,2002-06-05,162.05
8524,2002-06-05,124.9
10239,2002-06-05,5.86
11036,2002-06-05,362.06
18917,2002-06-05,102.61
14,2002-06-06,269.73
3339,2002-06-06,375.73
3943,2002-06-06,52.23
6216,2002-06-06,234.47
10011,2002-06-06,84.64
12962,2002-06-06,29.08
15941,2002-06-06,50.95
19362,2002-06-06,5.74
21018,2002-06-06,223.93
291,2002-06-07,329.82
2293,2002-06-07,107.63
4310,2002-06-07,140.04
6779,2002-06-07,145.09
7273,2002-06-07,111.3
8338,2002-06-07,214.74
8849,2002-06-07,213.76
9856,2002-06-07,93.05
10167,2002-06-07,269.87
10658,2002-06-07,292.29
12894,2002-06-07,287.23
12978,2002-06-07,391.8
16415,2002-06-07,232.41
25286,2002-06-07,2021.95
490,2002-06-08,181.09
2800,2002-06-08,16.28
3569,2002-06-08,342.29
5178,2002-06-08,107.51
10190,2002-06-08,87.4
14465,2002-06-08,52.15
18283,2002-06-08,24.79
23829,2002-06-08,316.17
972,2002-06-09,93.04
5743,2002-06-09,140.95
7206,2002-06-09,89.14
8194,2002-06-09,110.53
8572,2002-06-09,170.89
18671,2002-06-09,149.89
18887,2002-06-09,15.52
20052,2002-06-09,142.02
20986,2002-06-09,49.49
298,2002-06-10,127.67
1220,2002-06-10,85.84
3711,2002-06-10,442.11
5841,2002-06-10,377.12
7126,2002-06-10,199.58
8348,2002-06-10,163.52
9670,2002-06-10,122.95
12523,2002-06-10,78.22
16568,2002-06-10,148.94
19591,2002-06-10,447.9
20269,2002-06-10,226.2
22997,2002-06-10,370.2
23078,2002-06-10,74.08
1551,2002-06-11,260.06
3226,2002-06-11,24.01
5296,2002-06-11,97.9
8746,2002-06-11,84.15
9040,2002-06-11,281.24
9917,2002-06-11,162.23
9929,2002-06-11,130.56
10151,2002-06-11,166.72
10883,2002-06-11,3.23
11835,2002-06-11,71.8
15168,2002-06-11,131.19
18937,2002-06-11,139.15
19098,2002-06-11,180.59
22316,2002-06-11,336.11
2780,2002-06-12,24.49
3086,2002-06-12,325.34
5635,2002-06-12,204.24
5935,2002-06-12,136.12
8842,2002-06-12,37.07
9297,2002-06-12,200.02
9454,2002-06-12,361.83
9984,2002-06-12,348.73
12185,2002-06-12,192.92
12306,2002-06-12,99.58
15018,2002-06-12,359.02
16047,2002-06-12,410.52
19629,2002-06-12,291.34
22251,2002-06-12,13.37
23108,2002-06-12,57.91
23360,2002-06-12,358.26
39,2002-06-13,107.32
4669,2002-06-13,428.52
5423,2002-06-13,250.47
8061,2002-06-13,371.06
9255,2002-06-13,140.21
10556,2002-06-13,162.36
17186,2002-06-13,97.47
23982,2002-06-13,325.82
63,2002-06-14,260.52
2167,2002-06-14,88.4
3838,2002-06-14,237.01
3944,2002-06-14,166.78
5634,2002-06-14,82.58
6928,2002-06-14,2.11
8965,2002-06-14,56.49
10056,2002-06-14,66.71
10841,2002-06-14,120.63
11027,2002-06-14,97.61
18151,2002-06-14,53.75
21947,2002-06-14,140.66
22211,2002-06-14,271.59
22916,2002-06-14,5.71
25097,2002-06-14,1201.1
1194,2002-06-15,3.64
1647,2002-06-15,1.11
2224,2002-06-15,294.39
2777,2002-06-15,2.4
2959,2002-06-15,49.25
5259,2002-06-15,238.05
8701,2002-06-15,245.9
9181,2002-06-15,242.41
11139,2002-06-15,126.05
13788,2002-06-15,84.7
14022,2002-06-15,379.36
14615,2002-06-15,300.05
14803,2002-06-15,294.52
15492,2002-06-15,213.6
18421,2002-06-15,82.47
21301,2002-06-15,71.24
24413,2002-06-15,44.91
1069,2002-06-16,46.98
1578,2002-06-16,102.32
5448,2002-06-16,91.06
7661,2002-06-16,455.65
9300,2002-06-16,42.38
9884,2002-06-16,100.38
13937,2002-06-16,23.4
14732,2002-06-16,75.81
15106,2002-06-16,59.56
17905,2002-06-16,76.49
17984,2002-06-16,201.51
20177,2002-06-16,263.13
682,2002-06-17,285.12
3723,2002-06-17,357.28
4079,2002-06-17,32.15
4151,2002-06-17,142.08
4497,2002-06-17,391.94
4783,2002-06-17,4.57
6065,2002-06-17,5.33
6821,2002-06-17,5.89
9578,2002-06-17,260.16
12719,2002-06-17,105.5
15867,2002-06-17,173.17
16945,2002-06-17,36.87
18428,2002-06-17,124.98
19091,2002-06-17,190.5
21895,2002-06-17,48.48
23830,2002-06-17,95.56
309,2002-06-18,222.85
1794,2002-06-18,258.26
1887,2002-06-18,55.68
1964,2002-06-18,47.61
2120,2002-06-18,262.14
2190,2002-06-18,108.38
2419,2002-06-18,112.83
2971,2002-06-18,346.71
3598,2002-06-18,382.19
5039,2002-06-18,29.19
7176,2002-06-18,26.04
7453,2002-06-18,98.28
9505,2002-06-18,168.22
10199,2002-06-18,349.39
10415,2002-06-18,345.97
12785,2002-06-18,64.85
15281,2002-06-18,173.63
251,2002-06-19,2.64
1813,2002-06-19,429.96
3655,2002-06-19,161.07
4575,2002-06-19,103.38
6933,2002-06-19,195.9
9878,2002-06-19,245.52
12503,2002-06-19,56.5
20270,2002-06-19,106.59
20918,2002-06-19,47.23
21166,2002-06-19,154.03
21342,2002-06-19,123.15
23904,2002-06-19,394.17
23916,2002-06-19,102.33
1994,2002-06-20,202.76
3469,2002-06-20,54.43
4867,2002-06-20,63.31
5013,2002-06-20,108.19
7160,2002-06-20,115.39
13172,2002-06-20,241.74
13407,2002-06-20,415.62
14188,2002-06-20,452.45
15746,2002-06-20,411.9
18529,2002-06-20,151.69
24003,2002-06-20,120.26
24031,2002-06-20,27.52
1118,2002-06-21,27.74
1418,2002-06-21,122.87
5488,2002-06-21,153.98
7581,2002-06-21,111.46
7858,2002-06-21,47.52
9134,2002-06-21,237.06
9540,2002-06-21,0.86
12824,2002-06-21,142.44
15594,2002-06-21,92.72
16211,2002-06-21,227.51
20080,2002-06-21,124.87
24762,2002-06-21,3.11
237,2002-06-22,260.51
5331,2002-06-22,64.66
13504,2002-06-22,425.98
13921,2002-06-22,70.68
15293,2002-06-22,63.78
16760,2002-06-22,398.39
19599,2002-06-22,61.57
19830,2002-06-22,387.44
20181,2002-06-22,13.06
20856,2002-06-22,11.27
25174,2002-06-22,1609.3
1018,2002-06-23,140.74
1590,2002-06-23,244.75
3363,2002-06-23,102.95
3763,2002-06-23,173.9
5585,2002-06-23,322.67
9677,2002-06-23,97.53
10126,2002-06-23,32.95
12639,2002-06-23,2.72
18176,2002-06-23,6.57
21675,2002-06-23,16.35
21687,2002-06-23,131.97
21936,2002-06-23,294.28
22378,2002-06-23,172.15
22664,2002-06-23,176.48
23462,2002-06-23,155.89
955,2002-06-24,129
1560,2002-06-24,7.77
1632,2002-06-24,196.04
3247,2002-06-24,243.11
6109,2002-06-24,290.51
6241,2002-06-24,170.59
7970,2002-06-24,250.4
8665,2002-06-24,59.21
9963,2002-06-24,79.71
11149,2002-06-24,58.71
15428,2002-06-24,138.09
15758,2002-06-24,148.06
18242,2002-06-24,156.08
20746,2002-06-24,16.39
24188,2002-06-24,89.76
24590,2002-06-24,333.98
67,2002-06-25,249.27
4434,2002-06-25,137.38
4452,2002-06-25,284.83
8685,2002-06-25,98.58
10679,2002-06-25,188.99
14364,2002-06-25,257.7
17087,2002-06-25,313.42
20407,2002-06-25,75.23
22613,2002-06-25,121.4
24194,2002-06-25,3.82
24744,2002-06-25,38.7
289,2002-06-26,185.48
381,2002-06-26,20.89
1294,2002-06-26,154.48
5643,2002-06-26,277.18
5697,2002-06-26,88.68
9179,2002-06-26,96.47
15526,2002-06-26,214.05
23478,2002-06-26,158.61
1099,2002-06-27,471.34
2237,2002-06-27,35.84
3458,2002-06-27,160.35
3741,2002-06-27,57.36
4096,2002-06-27,91.35
7529,2002-06-27,221
8929,2002-06-27,77.23
10066,2002-06-27,357.24
12989,2002-06-27,10.98
17295,2002-06-27,337.98
19811,2002-06-27,292.42
23276,2002-06-27,312.25
566,2002-06-28,444.94
1393,2002-06-28,439.05
2360,2002-06-28,73.16
4900,2002-06-28,90.98
5220,2002-06-28,93.03
10130,2002-06-28,159.68
12716,2002-06-28,262.75
15211,2002-06-28,183.82
15311,2002-06-28,79.19
23435,2002-06-28,4.28
833,2002-06-29,253.74
1005,2002-06-29,71.47
3359,2002-06-29,158.89
3995,2002-06-29,14.59
4540,2002-06-29,347.6
6231,2002-06-29,346.94
6732,2002-06-29,277.56
7611,2002-06-29,73.26
10323,2002-06-29,25.43
14996,2002-06-29,459.66
16620,2002-06-29,16.42
17449,2002-06-29,277.13
19255,2002-06-29,43.07
22535,2002-06-29,115.96
23468,2002-06-29,263.19
24874,2002-06-29,131.53
286,2002-06-30,65.51
2747,2002-06-30,64.12
2891,2002-06-30,215.52
4069,2002-06-30,410.75
7137,2002-06-30,351.14
8833,2002-06-30,235.34
9209,2002-06-30,282.15
21095,2002-06-30,33.26
21950,2002-06-30,86.83
22709,2002-06-30,111.57
23583,2002-06-30,177.96
3283,2002-07-01,54.42
3835,2002-07-01,346.14
4180,2002-07-01,182.59
5443,2002-07-01,148
6934,2002-07-01,16.5
9435,2002-07-01,130.26
9900,2002-07-01,200.95
10191,2002-07-01,60.25
13644,2002-07-01,35.88
13665,2002-07-01,223.36
14393,2002-07-01,58.82
18210,2002-07-01,143.3
18302,2002-07-01,216.31
19031,2002-07-01,41.79
20432,2002-07-01,21.65
22437,2002-07-01,478.1
22781,2002-07-01,141.61
23363,2002-07-01,390.61
24933,2002-07-01,355.91
2152,2002-07-02,333.16
3678,2002-07-02,218.94
7758,2002-07-02,89.54
10942,2002-07-02,192.42
18535,2002-07-02,163.38
21492,2002-07-02,42.5
1780,2002-07-03,84.74
1794,2002-07-03,213.66
3418,2002-07-03,34.57
4336,2002-07-03,95.41
6623,2002-07-03,87.65
9964,2002-07-03,27.54
10762,2002-07-03,297.3
15965,2002-07-03,259.64
20582,2002-07-03,400.46
21724,2002-07-03,216.7
24328,2002-07-03,110.09
135,2002-07-04,8.32
652,2002-07-04,80.28
823,2002-07-04,87.85
989,2002-07-04,455.27
2097,2002-07-04,74.94
5254,2002-07-04,13.95
7824,2002-07-04,109.35
9481,2002-07-04,6.07
11444,2002-07-04,268.84
14111,2002-07-04,246.78
18291,2002-07-04,175.54
20423,2002-07-04,25.43
21142,2002-07-04,218.35
22853,2002-07-04,96.63
24585,2002-07-04,268.87
1116,2002-07-05,396.24
2576,2002-07-05,1.65
3813,2002-07-05,24.08
6333,2002-07-05,386.09
6651,2002-07-05,335.28
14278,2002-07-05,47.15
15151,2002-07-05,129.55
21663,2002-07-05,146.37
22302,2002-07-05,301.98
1929,2002-07-06,311.54
2331,2002-07-06,281.19
5554,2002-07-06,70.59
6195,2002-07-06,19.93
7712,2002-07-06,76.11
8006,2002-07-06,34.74
8681,2002-07-06,46.94
17970,2002-07-06,62.18
22328,2002-07-06,0.3
24605,2002-07-06,10.75
299,2002-07-07,3
7167,2002-07-07,137.29
7479,2002-07-07,105.5
7648,2002-07-07,220.35
8628,2002-07-07,95.12
9240,2002-07-07,292.97
9301,2002-07-07,110.61
10830,2002-07-07,134.45
11450,2002-07-07,404.24
16335,2002-07-07,89.05
21970,2002-07-07,284.34
23068,2002-07-07,72.02
24403,2002-07-07,108.82
1610,2002-07-08,111.01
2222,2002-07-08,46.89
2879,2002-07-08,9.35
4279,2002-07-08,292.42
4649,2002-07-08,278.9
9283,2002-07-08,36.88
9442,2002-07-08,114.35
16004,2002-07-08,99.14
16634,2002-07-08,210.86
23942,2002-07-08,123.36
24859,2002-07-08,82.19
190,2002-07-09,24.25
732,2002-07-09,435.43
984,2002-07-09,177.97
4492,2002-07-09,206.83
5189,2002-07-09,152.05
5641,2002-07-09,206.66
5717,2002-07-09,100.14
5896,2002-07-09,205.5
7308,2002-07-09,433.77
7649,2002-07-09,200.88
8047,2002-07-09,49.88
9580,2002-07-09,283.97
11279,2002-07-09,78.12
11281,2002-07-09,65.36
12286,2002-07-09,174.21
14288,2002-07-09,178.66
16827,2002-07-09,272.97
19824,2002-07-09,10.08
156,2002-07-10,480.89
607,2002-07-10,76.1
4691,2002-07-10,302.37
5776,2002-07-10,16.2
6476,2002-07-10,23.93
7308,2002-07-10,433.54
12653,2002-07-10,144.81
13155,2002-07-10,415.56
14128,2002-07-10,3.58
22667,2002-07-10,254.96
23124,2002-07-10,417.53
23223,2002-07-10,25.73
923,2002-07-11,84.58
2438,2002-07-11,197.83
2963,2002-07-11,344.36
3470,2002-07-11,111.67
4467,2002-07-11,37.44
5587,2002-07-11,187.84
7965,2002-07-11,25.33
8716,2002-07-11,219.17
9832,2002-07-11,63.73
17632,2002-07-11,326.16
18093,2002-07-11,285.49
18368,2002-07-11,47.28
22157,2002-07-11,355.26
24462,2002-07-11,122.96
24588,2002-07-11,212.86
25050,2002-07-11,7039.18
123,2002-07-12,5.2
3143,2002-07-12,272.33
4738,2002-07-12,23.64
4762,2002-07-12,57.83
6812,2002-07-12,70.37
10352,2002-07-12,358.6
19624,2002-07-12,59.94
19747,2002-07-12,362.83
19918,2002-07-12,116.93
21646,2002-07-12,298.39
115,2002-07-13,83.31
464,2002-07-13,326.7
4896,2002-07-13,263.34
5958,2002-07-13,127.77
8194,2002-07-13,110.53
8816,2002-07-13,51.44
13378,2002-07-13,32.1
16706,2002-07-13,305.94
19473,2002-07-13,18.77
22119,2002-07-13,238.63
22902,2002-07-13,286.48
23279,2002-07-13,310.39
592,2002-07-14,126.71
1682,2002-07-14,138.58
2748,2002-07-14,191.81
4647,2002-07-14,259.64
5049,2002-07-14,276.02
5735,2002-07-14,197.57
9410,2002-07-14,118.65
10048,2002-07-14,433.05
10293,2002-07-14,348.64
10552,2002-07-14,426.26
13201,2002-07-14,285.86
13299,2002-07-14,200.43
14025,2002-07-14,96.56
14655,2002-07-14,157.75
15505,2002-07-14,149.99
20098,2002-07-14,312.4
20177,2002-07-14,217.14
22274,2002-07-14,176.99
23109,2002-07-14,236.57
24615,2002-07-14,271.88
1273,2002-07-15,24.61
2592,2002-07-15,333.28
4143,2002-07-15,7.07
5033,2002-07-15,121.77
7497,2002-07-15,26.9
9528,2002-07-15,229.87
11331,2002-07-15,159.26
